Samp,Directory,File,State,Country,RANGE,Year,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,PcoaYR,SampleN,lat,lon,H_C,N_S,Heterozygosity,K2Q1S1964,K2Q2S1964,K3Q1S1964,K3Q2S1964,K3Q3S1964,K4Q1S1964,K4Q2S1964,K4Q3S1964,K4Q4S1964,MaxK3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,Region,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13,PC1_TE,PC2_TE,PC3_TE,PC4_TE,PC5_TE
Munich_48_15,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_15_CKDL210014818-1a-AK7067-7UDI227_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.985868136,0.014131864,0.004258188,0.112451228,0.883290584,2.62E-07,0.9560818,1.00E-09,0.043917937,8.83E-01,-0.049316608,-0.009275309,-0.046168626,-0.019891263,-0.03424671,-0.001157087,-0.028848285,-0.035407472,-0.004914238,0.003422101,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-56.68560421,0.846223771,5.871665319,11.3122435,-4.637997929
Munich_48_13,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_13_CKDL210014818-1a-AK7660-AK33_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.781817307,0.218182693,0.156920769,0.174946417,0.668132815,0.113973497,0.59947171,0.153488302,0.133066491,6.68E-01,-0.026775909,0.001372541,-0.020841856,-0.002896182,-0.004223357,-0.026437447,-0.038279973,-0.008146749,0.00910965,0.018723344,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-76.04377083,-0.530191944,11.05398367,5.465975276,-10.09041615
Munich_48_12,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_12_CKDL210000436-1a-AK9143-AK8544_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.879469847,0.120530153,0.027648662,0.208805838,0.763545499,0.096559725,0.828628582,9.44E-09,0.074811684,7.64E-01,-0.037570557,-0.01134785,-0.045158995,-0.018616731,-0.010225765,-0.028846382,-0.046374546,-0.035097649,0.015554368,0.023926728,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,17.76412351,-5.815718113,5.839007838,12.36306984,2.613230127
Munich_47_8,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_8_CKDL210014818-1a-AK7067-AK892_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.547913861,0.452086139,0.417019125,0.120279282,0.462701594,0.075937709,0.371453725,0.171732392,0.380876174,4.63E-01,-0.006790709,0.022346447,-0.01668267,0.004427778,-0.025491551,0.005575493,-0.035104814,0.015215501,-0.018125556,0.009637102,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-132.0387677,9.408224479,-4.618571069,6.494492552,-11.72955609
Munich_47_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_6_CKDL210000436-1a-AK9143-7UDI243_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.68147821,0.31852179,0.386150328,0.02938342,0.584466252,0.002823714,0.42634651,0.266559111,0.304270666,5.84E-01,-0.018363205,0.02417174,-0.005902887,-0.003286481,-0.035048482,0.018999422,-0.018767765,0.014837501,0.001119119,-0.005135012,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-122.1928832,-26.27882362,-15.10304702,-16.92834384,-2.814417054
Munich_47_20,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_20_CKDL210014818-1a-7UDI2108-AK8544_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.71266093,0.28733907,0.192465472,0.203604128,0.6039304,0.141890381,0.561064203,0.114700817,0.182344599,6.04E-01,-0.02202422,0.001672088,-0.024546433,-0.012832055,-0.002613763,-0.023938764,-0.045051193,-0.002231069,0.032466355,0.061027996,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-13.28436284,3.172470175,9.249814476,15.35401012,-3.309369621
Munich_47_18,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_18_CKDL210014818-1a-7UDI2108-AK9148_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.81501698,0.18498302,0.113639688,0.179981485,0.706378828,0.087534867,0.726780154,0.046857482,0.138827497,7.06E-01,-0.032096079,-0.003418902,-0.041921097,-0.009954866,-0.011583035,-0.028823416,-0.03798978,-0.021500017,-0.013394673,0.027654864,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-9.80168896,1.181444966,11.527953,12.49247003,-4.117200423
Munich_47_17,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_17_CKDL210014818-1a-7UDI2108-7UDI227_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.61215185,0.38784815,0.383624976,0.099386856,0.516988167,0.082328513,0.33622317,0.291035322,0.290412995,5.17E-01,-0.013159009,0.022807089,-0.000747521,-0.003076996,-0.035886191,0.035272215,-0.033140426,0.020322744,-0.004630989,0.000992791,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-103.57677,-24.56773494,6.900760914,-22.40670581,-6.334682102
Munich_47_16,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_16_CKDL210014818-1a-AK7067-AK33_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.665842708,0.334157292,0.246351087,0.195856616,0.557792297,0.144009899,0.483674767,0.156524844,0.215790491,5.58E-01,-0.017933857,0.006445458,-0.018977653,-0.011270379,-0.007816727,-0.012709898,-0.060450617,0.026143061,0.021068086,0.080690607,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-7.36006361,3.185130662,11.02574033,15.61275589,-5.849247643
Munich_47_15,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_15_CKDL210014818-1a-AK7067-AK4997_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.568506064,0.431493936,0.408334402,0.112957875,0.478707723,0.069623191,0.387769678,0.175693015,0.366914115,4.79E-01,-0.008637133,0.021118413,-0.022615452,0.004354123,-0.06453349,0.043756954,-0.067262467,0.002518413,-0.01380897,-8.26E-06,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-51.46956562,13.04070536,7.179324991,19.12742961,-8.805518939
Munich_47_11,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_11_CKDL210014818-1a-AK7067-7UDI243_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.580237219,0.419762781,0.404973164,0.110018217,0.48500862,0.059016457,0.402912271,0.170670215,0.367401057,4.85E-01,-0.0096683,0.020678705,-0.012183384,0.003141262,-0.033835385,0.015959485,-0.034273567,0.010114493,-0.015987734,0.001482321,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-145.3275845,3.796220585,-18.24000018,9.793555493,-9.29642633
Munich_47_1,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_1_CKDL210014818-1a-AK7067-7UDI298_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.724141195,0.275858805,0.178670761,0.211019385,0.610309854,0.150372652,0.543622656,0.15511818,0.150886512,6.10E-01,-0.022117223,0.001314437,-0.00335216,-0.015669421,-0.03594192,0.046339179,-0.02896681,0.013492751,-0.047072521,0.021335769,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-39.72293311,-8.332490487,11.65894308,0.05740931,-5.333339662
Munich_4_7,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_7_CKDL210014818-1a-AK17219-AK9148_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.888926523,0.111073477,0.152206564,0.065407014,0.782386422,2.34E-05,0.743226362,0.114252111,0.142498134,7.82E-01,-0.038396511,0.00407429,-0.019082026,-0.022091962,-0.019061886,-0.031131522,-0.01217554,-0.012658252,0.016977513,-0.005871058,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-51.62912343,-15.6534984,10.03243551,-6.736285291,-2.494335642
Munich_4_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_6_CKDL210000436-1a-AK7078-7UDI227_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.566297849,0.433702151,0.308028215,0.225200702,0.466771083,0.175465593,0.412448046,0.125259556,0.286826805,4.67E-01,-0.008939382,0.009841194,-0.02369837,-0.018548538,0.00514007,-0.032050013,-0.129767269,-0.015989472,-0.018202078,0.050964668,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,37.49679157,9.517823291,16.20616471,13.88053222,-1.672776911
Munich_4_20,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_20_CKDL210014818-1a-AK17219-AK4997_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.974901292,0.025098708,0.059388497,0.067508881,0.873102623,0.00128007,0.82332229,0.132905105,0.042492535,8.73E-01,-0.046619972,-0.003166785,-0.006536052,-0.024863331,-0.020186186,-0.034584327,0.018469624,-0.006263447,0.013183999,-0.023362633,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-71.81013556,-12.47356097,-4.95959388,3.477550093,5.977196005
Munich_4_2,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_2_CKDL210014818-1a-AK17219-7UDI227_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.920748724,0.079251276,0.141154456,0.049108076,0.809737468,0.001563631,0.681951963,0.231571127,0.084913279,8.10E-01,-0.041168377,0.00650578,-0.00037717,-0.019524842,-0.01702517,-0.040061042,0.007557433,-0.009312847,0.016644073,-0.03037976,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-67.28884451,-1.33940684,6.146223009,8.890808922,-0.438608514
Munich_4_18,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_18_CKDL210000436-1a-AK7078-AK9148_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.856334732,0.143665268,0.069250234,0.180373943,0.750375823,0.072931892,0.810872689,1.00E-09,0.116195419,7.50E-01,-0.035599826,-0.007393237,-0.041514406,-0.013306285,-0.021399579,-0.037683293,-0.029063177,-0.024725951,0.010743083,0.020230473,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-39.12256917,-0.953671004,1.478857499,10.40960171,-7.060975739
Munich_4_15,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_15_CKDL210014818-1a-AK17219-AK892_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.885017042,0.114982958,0.133784576,0.091248266,0.774967158,0.038355485,0.685101593,0.181767731,0.094775191,7.75E-01,-0.037645892,0.002222156,-0.008853236,-0.016164546,-0.010716658,-0.029523616,-0.005959185,-0.009110427,0.007619515,-0.004876018,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-58.67348178,-0.163673318,4.03532388,9.668304459,0.546962792
Munich_4_13,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_13_CKDL210014818-1a-AK17219-7UDI298_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.869309147,0.130690853,0.141885602,0.098490122,0.759624277,0.031310361,0.69913298,0.147682052,0.121874607,7.60E-01,-0.035972987,0.002958932,-0.01348815,-0.016645783,-0.019479739,-0.039541503,-0.012744121,-0.020187399,0.021194793,-0.017109178,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-48.40590165,4.664859152,3.585024896,12.43620855,0.966546171
Munich_3_9,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_9_CKDL210014818-1a-AK9874-AK8544_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.750604372,0.249395628,0.213637177,0.148268994,0.638093829,0.112308192,0.515205831,0.22051338,0.151972598,6.38E-01,-0.025349048,0.007691082,0.010266387,-0.024950922,-0.011109429,-0.035256373,-0.009333788,-0.009336116,0.034563499,-0.024090047,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-7.971357701,-6.126377653,-0.470220619,8.652115214,4.731119256
Munich_3_7,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_7_CKDL210014818-1a-AK9874-AK9148_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.786876648,0.213123352,0.222116245,0.101993465,0.675890291,0.085766769,0.471926706,0.321457736,0.120848788,6.76E-01,-0.029159438,0.010432446,0.011326883,-0.013129767,-0.007867791,-0.015295581,0.004177919,0.013425336,0.028573623,0.010330963,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-48.00087392,-10.16059875,-3.609830835,6.141746694,3.227421238
Munich_3_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_6_CKDL210014818-1a-AK9874-7UDI227_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.887570145,0.112429855,0.094772312,0.129462407,0.775765282,0.070888166,0.70292528,0.161668332,0.064518222,7.76E-01,-0.03937335,-0.001396345,-0.004456362,-0.022649615,-0.008174502,-0.032171236,0.003995732,-0.022855598,0.031606918,-0.035370653,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-50.47005536,-8.934341762,-8.635523767,11.04203753,3.97083505
Munich_3_4,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_4_CKDL210000436-1a-AK7078-7UDI298_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.658937313,0.341062687,0.280810684,0.169339718,0.549849598,0.151118604,0.384527965,0.272667156,0.191686275,5.50E-01,-0.016823048,0.011512469,0.010200313,-0.013538222,0.003322414,-0.01385954,-0.032310415,0.008721894,-0.012575714,0.011586814,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,24.8626629,-9.910548813,-4.091738767,13.46905639,4.697735912
Munich_3_19,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_19_CKDL210014818-1a-AK9874-7UDI243_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.762112157,0.237887843,0.225754566,0.125395875,0.648849559,0.101887794,0.472180707,0.289264736,0.136666763,6.49E-01,-0.024932381,0.009590084,0.009479894,-0.012968126,0.004350502,-0.023327224,-0.002183555,0.007237345,0.010453238,-0.019554433,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-81.6044794,-4.059653769,-4.456933334,5.651627378,0.168348365
Munich_3_17,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_17_CKDL210014818-1a-AK9874-AK892_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.701391006,0.298608994,0.293562756,0.119393104,0.587044141,0.13112257,0.31801708,0.400038512,0.150821838,5.87E-01,-0.020907134,0.016395036,0.03592017,-0.01878473,0.015469622,-0.014497066,0.009908272,0.025582605,0.027771953,0.017082429,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-33.28846124,-12.15629688,4.182712817,2.032578419,0.447132365
Munich_3_16,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_16_CKDL210014818-1a-AK9874-7UDI298_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.824031667,0.175968333,0.181698489,0.110271808,0.708029703,0.08362768,0.535176733,0.287213521,0.093982067,7.08E-01,-0.030820601,0.006162113,0.011145864,-0.020370992,-0.004000037,-0.025022981,0.010071702,-0.008906507,0.02684512,-0.021188003,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-35.01097809,-13.0595155,5.096884234,3.035449641,2.29652236
Munich_3_14,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_14_CKDL210000436-1a-AK7078-AK8544_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.881171133,0.118828867,0.095561241,0.136973572,0.767465187,0.064788633,0.726254399,0.124852786,0.084104182,7.67E-01,-0.037643006,-0.0029671,-0.026360041,-0.028331276,-0.026549065,-0.055615546,-0.042185258,-0.048006145,0.041658637,-0.008809689,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,44.55294512,-9.123057227,8.324808994,14.42819562,3.57448906
Munich_2_9,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_9_CKDL210000436-1a-AK7078-7UDI243_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.930634685,0.069365315,0.064392244,0.112569482,0.823038274,0.013912369,0.845197554,0.049931674,0.090958404,8.23E-01,-0.043193735,-0.00599514,-0.036948119,-0.023069832,-0.025033495,-0.034690759,-0.031058896,-0.039112082,0.026908653,0.019607648,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,12.7636109,0.079093199,1.335270266,19.0911113,-3.428781428
Munich_2_8,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_8_CKDL210014818-1a-AK6888-AK9148_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.978376535,0.021623465,0.09130278,0.041180596,0.867516624,2.77E-07,0.762725296,0.193614245,0.043660182,8.68E-01,-0.048349293,0.003302749,-0.009705514,-0.02176067,-0.017469972,-0.032699406,0.014039153,-0.009339137,0.029131474,-0.01831408,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-38.91817304,-9.897821331,-1.306254633,10.13552494,5.105860229
Munich_2_7,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_7_CKDL210014818-1a-AK6888-7UDI227_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.959765181,0.040234819,0.125032218,0.025799819,0.849167963,1.00E-09,0.742469747,0.186066365,0.071463887,8.49E-01,-0.043608635,0.004303951,-0.009902865,-0.018159795,-0.016747301,-0.029013385,0.006795597,-0.014213285,0.02205103,-0.017188847,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-49.08116087,-11.30553259,0.931213955,6.061344132,-0.736086645
Munich_2_6,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_6_CKDL210014818-1a-AK9874-AK33_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.893463176,0.106536824,0.129528832,0.088652848,0.781818321,0.031833335,0.685817168,0.192411937,0.08993756,7.82E-01,-0.040568231,0.002848343,-0.002770265,-0.030310623,-0.014564469,-0.030650772,0.00656346,-0.021752503,0.051312401,0.009871235,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,13.51535128,-9.826020456,2.492625382,14.33484719,0.842745387
Munich_2_5,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_5_CKDL210000436-1a-AK7078-AK892_HNML5DSXY_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.88890032,0.11109968,0.065985299,0.154263913,0.779750788,0.023741007,0.85504477,1.00E-09,0.121214221,7.80E-01,-0.038539956,-0.007951309,-0.059704461,-0.017989006,-0.027837103,-0.04250747,-0.046132909,-0.034417389,0.01578323,0.029306187,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-0.840038235,-2.347024997,6.270670005,12.69681342,-2.110668709
Munich_2_15,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_15_CKDL210014818-1a-AK6888-7UDI243_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.992689671,0.007310329,0.114298378,0.000104739,0.885596883,1.00E-09,0.728956741,0.228400188,0.04264307,8.86E-01,-0.047824608,0.005049069,-0.009092295,-0.014005221,-0.016347796,-0.025059257,0.010900538,-0.0114182,0.019626103,-0.018049233,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-54.73955246,-11.0537141,-5.964421609,10.91793815,3.186388296
Munich_2_13,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_13_CKDL210014818-1a-AK6888-AK892_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.948881307,0.051118693,0.123783085,0.038005365,0.83821155,1.00E-09,0.713809823,0.219122469,0.067067708,8.38E-01,-0.044928552,0.004321731,-0.003495684,-0.026624715,-0.012080054,-0.036001569,0.02279582,-0.014549414,0.030165854,-0.026989636,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-41.81722103,-23.64471695,4.932683454,-6.016917177,0.928596569
Munich_2_11,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_11_CKDL210014818-1a-AK6888-7UDI298_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.9469397,0.0530603,0.126389851,0.039357949,0.8342522,2.11E-09,0.696750976,0.240940624,0.062308398,8.34E-01,-0.044015937,0.003866459,0.000188224,-0.01776516,-0.013438891,-0.030491651,0.020365889,-0.01548483,0.025606675,-0.032059056,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-57.87431374,-20.05992697,0.149604085,-4.585191549,1.499530084
Munich_2_10,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_10_CKDL210014818-1a-AK6888-AK8544_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.88725513,0.11274487,0.158661106,0.068294738,0.773044156,0.032608368,0.605415198,0.27920396,0.082772474,7.73E-01,-0.039553998,0.007049395,0.006715157,-0.016953701,-0.008229934,-0.024486932,0.029972231,0.002082202,0.035302079,-0.004044661,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-59.00876121,-22.16202254,3.847991179,-6.621931878,3.394662048
Munich_2_1,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_2_1_CKDL210014818-1a-AK9874-AK4997_HH5NHDSX2_L4_C1.bam,NA,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,NA,48.137154,11.576124,C,NA,NA,0.885635129,0.114364871,0.239600115,3.41E-09,0.760399882,1.00E-09,0.516133885,0.363948331,0.119917783,7.60E-01,-0.038019065,0.019654532,0.008562686,-0.011861344,-0.021099145,-0.027554144,0.010841138,-0.004739177,0.017988311,-0.008104569,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-36.83891327,-14.62642521,6.950071089,1.561072137,1.088165091
