Samp,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,Directory,File,Country,RANGE,Year,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,,Region,PcoaYR,N_S,SampleN,lat,lon,H_C,N_S,Heterozygosity,K2Q1S1964,K2Q2S1964,K3Q1S1964,K3Q2S1964,K3Q3S1964,K4Q1S1964,K4Q2S1964,K4Q3S1964,K4Q4S1964,MaxK3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,Region,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13,PC1_TE,PC2_TE,PC3_TE,PC4_TE,PC5_TE
Munich_3_6,,,NA,0.131482581,0.091389281,0.777128138,0.777128138,-0.039919203,-0.001755496,-0.003514092,-0.021885594,-0.009071195,0.022386689,-0.030827685,0.009348342,-0.044517036,-0.021613231,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_6_CKDL210014818-1a-AK9874-7UDI227_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.887570145,0.112429855,0.094772312,0.129462407,0.775765282,0.070888166,0.70292528,0.161668332,0.064518222,0.776,-0.03937335,-0.001396345,-0.004456362,-0.022649615,-0.008174502,-0.032171236,0.003995732,-0.022855598,0.031606918,-0.035370653,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-50.47005536,-8.934341762,-8.635523767,11.04203753,3.97083505
Munich_3_7,,,NA,0.093997771,0.22898227,0.677019959,0.677019959,-0.0293894,0.011542495,0.009400495,-0.013406512,-0.011268703,0.007577679,-0.013939499,-0.020283793,-0.017990766,-0.008437029,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_7_CKDL210014818-1a-AK9874-AK9148_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.786876648,0.213123352,0.222116245,0.101993465,0.675890291,0.085766769,0.471926706,0.321457736,0.120848788,0.676,-0.029159438,0.010432446,0.011326883,-0.013129767,-0.007867791,-0.015295581,0.004177919,0.013425336,0.028573623,0.010330963,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-48.00087392,-10.16059875,-3.609830835,6.141746694,3.227421238
Munich_3_9,,,NA,0.158481163,0.207151308,0.634367529,0.634367529,-0.025075155,0.006419386,0.010370771,-0.024206625,-0.012530058,0.009469976,-0.04168743,0.00142233,-0.04256445,-0.019475566,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_3_9_CKDL210014818-1a-AK9874-AK8544_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.750604372,0.249395628,0.213637177,0.148268994,0.638093829,0.112308192,0.515205831,0.22051338,0.151972598,0.638,-0.025349048,0.007691082,0.010266387,-0.024950922,-0.011109429,-0.035256373,-0.009333788,-0.009336116,0.034563499,-0.024090047,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-7.971357701,-6.126377653,-0.470220619,8.652115214,4.731119256
Munich_4_13,,,NA,0.090140365,0.154856038,0.755003597,0.755003597,-0.035610929,0.004639935,-0.014598527,-0.017028876,-0.022865878,0.009476129,-0.040691068,0.008791842,-0.024462127,-0.012124842,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_13_CKDL210014818-1a-AK17219-7UDI298_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.869309147,0.130690853,0.141885602,0.098490122,0.759624277,0.031310361,0.69913298,0.147682052,0.121874607,0.76,-0.035972987,0.002958932,-0.01348815,-0.016645783,-0.019479739,-0.039541503,-0.012744121,-0.020187399,0.021194793,-0.017109178,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-48.40590165,4.664859152,3.585024896,12.43620855,0.966546171
Munich_4_15,,,NA,0.090124171,0.135357967,0.774517862,0.774517862,-0.037761546,0.002212394,-0.00907163,-0.017451667,-0.013385113,0.009583403,-0.028973513,0.002296107,-0.009746401,-0.00851809,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_15_CKDL210014818-1a-AK17219-AK892_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.885017042,0.114982958,0.133784576,0.091248266,0.774967158,0.038355485,0.685101593,0.181767731,0.094775191,0.775,-0.037645892,0.002222156,-0.008853236,-0.016164546,-0.010716658,-0.029523616,-0.005959185,-0.009110427,0.007619515,-0.004876018,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-58.67348178,-0.163673318,4.03532388,9.668304459,0.546962792
Munich_4_18,,,NA,0.176209488,0.069206842,0.754583671,0.754583671,-0.035858323,-0.007336432,-0.043085998,-0.014221527,-0.025627273,-0.008704105,-0.046517901,0.024944566,-0.009384116,0.020373248,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_18_CKDL210000436-1a-AK7078-AK9148_HNML5DSXY_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.856334732,0.143665268,0.069250234,0.180373943,0.750375823,0.072931892,0.810872689,1.00E-09,0.116195419,0.75,-0.035599826,-0.007393237,-0.041514406,-0.013306285,-0.021399579,-0.037683293,-0.029063177,-0.024725951,0.010743083,0.020230473,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-39.12256917,-0.953671004,1.478857499,10.40960171,-7.060975739
Munich_4_20,,,NA,0.056854818,0.068516777,0.874628405,0.874628405,-0.046706817,-0.002291384,-0.006322366,-0.023385659,-0.023595102,0.031894486,-0.022541547,-0.006627041,-0.016737362,-0.015944614,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_20_CKDL210014818-1a-AK17219-AK4997_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.974901292,0.025098708,0.059388497,0.067508881,0.873102623,0.00128007,0.82332229,0.132905105,0.042492535,0.873,-0.046619972,-0.003166785,-0.006536052,-0.024863331,-0.020186186,-0.034584327,0.018469624,-0.006263447,0.013183999,-0.023362633,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-71.81013556,-12.47356097,-4.95959388,3.477550093,5.977196005
Munich_4_2,,,NA,0.051700859,0.141152282,0.807146859,0.807146859,-0.041373372,0.006659372,-0.0002086,-0.020019587,-0.019958544,0.025322928,-0.033653771,-0.003849677,-0.019154055,-0.026042667,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_2_CKDL210014818-1a-AK17219-7UDI227_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.920748724,0.079251276,0.141154456,0.049108076,0.809737468,0.001563631,0.681951963,0.231571127,0.084913279,0.81,-0.041168377,0.00650578,-0.00037717,-0.019524842,-0.01702517,-0.040061042,0.007557433,-0.009312847,0.016644073,-0.03037976,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-67.28884451,-1.33940684,6.146223009,8.890808922,-0.438608514
Munich_4_6,,,NA,0.228599339,0.307943619,0.463457041,0.463457041,-0.008909328,0.009787107,-0.024198397,-0.017220026,-0.001117278,-0.102165794,-0.086652634,0.027887618,0.028466643,0.010188461,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_6_CKDL210000436-1a-AK7078-7UDI227_HNML5DSXY_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.566297849,0.433702151,0.308028215,0.225200702,0.466771083,0.175465593,0.412448046,0.125259556,0.286826805,0.467,-0.008939382,0.009841194,-0.02369837,-0.018548538,0.00514007,-0.032050013,-0.129767269,-0.015989472,-0.018202078,0.050964668,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,37.49679157,9.517823291,16.20616471,13.88053222,-1.672776911
Munich_47_11,,,NA,0.110613261,0.409102805,0.480283935,0.480283935,-0.00887598,0.021264581,-0.012261945,0.003179763,-0.031563311,-0.038313567,0.000373599,0.000318337,0.021109336,-0.020571486,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_11_CKDL210014818-1a-AK7067-7UDI243_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.580237219,0.419762781,0.404973164,0.110018217,0.48500862,0.059016457,0.402912271,0.170670215,0.367401057,0.485,-0.0096683,0.020678705,-0.012183384,0.003141262,-0.033835385,0.015959485,-0.034273567,0.010114493,-0.015987734,0.001482321,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-145.3275845,3.796220585,-18.24000018,9.793555493,-9.29642633
Munich_47_15,,,NA,0.125003288,0.409664114,0.465332598,0.465332598,-0.007408879,0.021312233,-0.020467657,0.005140759,-0.060538359,-0.079721653,0.012161504,0.014747808,0.015763149,-0.020617312,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_15_CKDL210014818-1a-AK7067-AK4997_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.568506064,0.431493936,0.408334402,0.112957875,0.478707723,0.069623191,0.387769678,0.175693015,0.366914115,0.479,-0.008637133,0.021118413,-0.022615452,0.004354123,-0.06453349,0.043756954,-0.067262467,0.002518413,-0.01380897,-8.26E-06,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-51.46956562,13.04070536,7.179324991,19.12742961,-8.805518939
Munich_47_16,,,NA,0.189821413,0.252664037,0.55751455,0.55751455,-0.017830546,0.006908722,-0.021105634,-0.012903168,-0.012145711,-0.056532339,-0.039860185,-0.015156719,0.010777709,0.038469037,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_16_CKDL210014818-1a-AK7067-AK33_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.665842708,0.334157292,0.246351087,0.195856616,0.557792297,0.144009899,0.483674767,0.156524844,0.215790491,0.558,-0.017933857,0.006445458,-0.018977653,-0.011270379,-0.007816727,-0.012709898,-0.060450617,0.026143061,0.021068086,0.080690607,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-7.36006361,3.185130662,11.02574033,15.61275589,-5.849247643
Munich_47_17,,,NA,0.105133977,0.387046607,0.507819416,0.507819416,-0.012446437,0.022753767,-0.001184153,-0.002356807,-0.029826138,-0.045116505,0.016772497,-0.009668154,0.008732141,-0.016954878,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_17_CKDL210014818-1a-7UDI2108-7UDI227_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.61215185,0.38784815,0.383624976,0.099386856,0.516988167,0.082328513,0.33622317,0.291035322,0.290412995,0.517,-0.013159009,0.022807089,-0.000747521,-0.003076996,-0.035886191,0.035272215,-0.033140426,0.020322744,-0.004630989,0.000992791,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-103.57677,-24.56773494,6.900760914,-22.40670581,-6.334682102
Munich_47_18,,,NA,0.184031216,0.112391314,0.70357747,0.70357747,-0.031684928,-0.003526358,-0.042753406,-0.009583551,-0.016421578,-0.019896868,-0.044015758,0.026901043,0.008441626,0.014217342,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_18_CKDL210014818-1a-7UDI2108-AK9148_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.81501698,0.18498302,0.113639688,0.179981485,0.706378828,0.087534867,0.726780154,0.046857482,0.138827497,0.706,-0.032096079,-0.003418902,-0.041921097,-0.009954866,-0.011583035,-0.028823416,-0.03798978,-0.021500017,-0.013394673,0.027654864,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-9.80168896,1.181444966,11.527953,12.49247003,-4.117200423
Munich_47_1,,,NA,0.218163515,0.177407484,0.604429001,0.604429001,-0.021494252,0.001059791,-0.00371056,-0.011744647,-0.027356294,-0.048443359,0.027994389,0.00980887,0.042633704,-0.002429641,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_1_CKDL210014818-1a-AK7067-7UDI298_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.724141195,0.275858805,0.178670761,0.211019385,0.610309854,0.150372652,0.543622656,0.15511818,0.150886512,0.61,-0.022117223,0.001314437,-0.00335216,-0.015669421,-0.03594192,0.046339179,-0.02896681,0.013492751,-0.047072521,0.021335769,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-39.72293311,-8.332490487,11.65894308,0.05740931,-5.333339662
Munich_47_20,,,NA,0.18962747,0.199904848,0.610467682,0.610467682,-0.022449632,0.002545414,-0.027318958,-0.013474869,-0.007206509,-0.032242659,-0.044343052,0.004706064,-0.002714865,0.021552143,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_20_CKDL210014818-1a-7UDI2108-AK8544_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.71266093,0.28733907,0.192465472,0.203604128,0.6039304,0.141890381,0.561064203,0.114700817,0.182344599,0.604,-0.02202422,0.001672088,-0.024546433,-0.012832055,-0.002613763,-0.023938764,-0.045051193,-0.002231069,0.032466355,0.061027996,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-13.28436284,3.172470175,9.249814476,15.35401012,-3.309369621
Munich_47_6,,,NA,0.029586282,0.387735101,0.582678617,0.582678617,-0.018706615,0.024050999,-0.006298532,-0.001843048,-0.029864821,-0.025719335,0.008078957,-0.006689176,-0.000322336,-0.016526387,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_6_CKDL210000436-1a-AK9143-7UDI243_HNML5DSXY_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.68147821,0.31852179,0.386150328,0.02938342,0.584466252,0.002823714,0.42634651,0.266559111,0.304270666,0.584,-0.018363205,0.02417174,-0.005902887,-0.003286481,-0.035048482,0.018999422,-0.018767765,0.014837501,0.001119119,-0.005135012,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-122.1928832,-26.27882362,-15.10304702,-16.92834384,-2.814417054
Munich_47_8,,,NA,0.128893654,0.408140528,0.462965818,0.462965818,-0.00671245,0.021126463,-0.016782526,0.004311173,-0.024492581,-0.035749577,-0.006728333,-0.003428016,0.026540523,-0.016141955,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_47_8_CKDL210014818-1a-AK7067-AK892_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.547913861,0.452086139,0.417019125,0.120279282,0.462701594,0.075937709,0.371453725,0.171732392,0.380876174,0.463,-0.006790709,0.022346447,-0.01668267,0.004427778,-0.025491551,0.005575493,-0.035104814,0.015215501,-0.018125556,0.009637102,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-132.0387677,9.408224479,-4.618571069,6.494492552,-11.72955609
Munich_4_7,,,NA,0.069587026,0.15437039,0.776042584,0.776042584,-0.037858907,0.00440071,-0.019967064,-0.020087804,-0.022260611,0.007643822,-0.031623445,0.003342747,-0.021831908,-0.005298069,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_4_7_CKDL210014818-1a-AK17219-AK9148_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.888926523,0.111073477,0.152206564,0.065407014,0.782386422,2.34E-05,0.743226362,0.114252111,0.142498134,0.782,-0.038396511,0.00407429,-0.019082026,-0.022091962,-0.019061886,-0.031131522,-0.01217554,-0.012658252,0.016977513,-0.005871058,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-51.62912343,-15.6534984,10.03243551,-6.736285291,-2.494335642
Munich_48_12,,,NA,0.20641619,0.029202401,0.764381408,0.764381408,-0.037568578,-0.011551824,-0.04528234,-0.01914927,-0.013824757,-0.024041741,-0.044613823,0.03476545,-0.016001349,0.02181186,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_12_CKDL210000436-1a-AK9143-AK8544_HNML5DSXY_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.879469847,0.120530153,0.027648662,0.208805838,0.763545499,0.096559725,0.828628582,9.44E-09,0.074811684,0.764,-0.037570557,-0.01134785,-0.045158995,-0.018616731,-0.010225765,-0.028846382,-0.046374546,-0.035097649,0.015554368,0.023926728,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,17.76412351,-5.815718113,5.839007838,12.36306984,2.613230127
Munich_48_13,,,NA,0.176346025,0.153410498,0.670243477,0.670243477,-0.027154705,0.000953604,-0.022402833,-0.004113393,-0.010340336,-0.020135229,-0.045059446,0.009459393,-0.00653796,0.008051836,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_13_CKDL210014818-1a-AK7660-AK33_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.781817307,0.218182693,0.156920769,0.174946417,0.668132815,0.113973497,0.59947171,0.153488302,0.133066491,0.668,-0.026775909,0.001372541,-0.020841856,-0.002896182,-0.004223357,-0.026437447,-0.038279973,-0.008146749,0.00910965,0.018723344,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-76.04377083,-0.530191944,11.05398367,5.465975276,-10.09041615
Munich_48_15,,,NA,0.119570138,0.000695151,0.879734711,0.879734711,-0.048492489,-0.009518719,-0.047384945,-0.018336789,-0.032363325,-0.018529458,-0.014421263,0.035939179,-0.007088834,-0.002685161,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_15_CKDL210014818-1a-AK7067-7UDI227_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.985868136,0.014131864,0.004258188,0.112451228,0.883290584,2.62E-07,0.9560818,1.00E-09,0.043917937,0.883,-0.049316608,-0.009275309,-0.046168626,-0.019891263,-0.03424671,-0.001157087,-0.028848285,-0.035407472,-0.004914238,0.003422101,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-56.68560421,0.846223771,5.871665319,11.3122435,-4.637997929
Munich_48_18,,,NA,0.136216609,0.034737497,0.829045894,0.829045894,-0.04224203,-0.009397139,-0.054374052,-0.020298058,-0.031131392,-0.00556772,-0.044613945,0.028779356,-0.00510668,0.028948411,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_18_CKDL210014818-1a-AK7067-AK9148_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.943026026,0.056973974,0.031683001,0.135551365,0.832765633,0.005857106,0.914085451,1.00E-09,0.080057442,0.833,-0.042635946,-0.00935071,-0.054609844,-0.021214379,-0.027531972,-0.038083882,-0.025913794,-0.026653377,0.001298873,0.025283772,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-44.02281679,-0.547516312,15.89599186,5.022802562,-5.293168471
Munich_48_19,,,NA,0.148729468,0.232428208,0.618842324,0.618842324,-0.023344856,0.007528167,-0.007434512,-0.017268563,-0.003489334,-0.023856484,-0.040970162,-0.001881805,-0.028390092,-0.01481087,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_19_CKDL210000436-1a-AK9143-7UDI298_HNML5DSXY_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.734077184,0.265922816,0.225590293,0.147285657,0.62712405,0.097815097,0.538983727,0.174444901,0.188756275,0.627,-0.023841011,0.007122896,-0.006940057,-0.019048655,0.001014083,-0.024448481,-0.040966331,-0.003723819,0.032590099,-0.010670629,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-40.01800227,-5.241358364,13.05063409,2.919820883,-4.381066919
Munich_48_4,,,NA,0.043679842,0.126361357,0.829958801,0.829958801,-0.041593404,0.00306932,-0.029146166,-0.005786129,-0.027050853,-0.002910097,-0.036633583,0.016384805,-0.012341674,0.006226741,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_4_CKDL210014818-1a-AK7660-7UDI243_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.943799553,0.056200447,0.131268448,0.02539227,0.843339281,1.00E-09,0.810406292,0.070408135,0.119185572,0.843,-0.042597683,0.003782101,-0.028683977,-0.004211238,-0.021824724,-0.032726171,-0.022380987,-0.020214241,0.01230574,0.003209491,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-106.9836396,-14.43174324,1.095837302,-5.568929068,-9.143656268
Munich_48_7,,,NA,0.472838108,0.062989369,0.464172523,0.472838108,-0.009646288,-0.017300285,-0.021534258,-0.006134209,-0.012182754,-0.05921888,0.001232276,0.006404336,0.001708833,-0.026133488,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_7_CKDL210014818-1a-AK7660-AK4997_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.592780519,0.407219481,0.065524807,0.466039767,0.468435426,0.383258328,0.514116583,0.00187316,0.100751929,0.468,-0.010057471,-0.017167021,-0.020833532,-0.00753001,-0.015524814,0.02972991,-0.054661017,0.004341459,-0.004074148,-0.006398054,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-51.78087927,-1.401688001,7.345668315,7.874181327,-9.060302853
Munich_48_8,,,NA,0.288631771,0.220631816,0.490736413,0.490736413,-0.012246632,0.001626856,-0.001558483,-0.019046901,-0.006590037,-0.088756543,-0.00164299,0.022126859,-0.007702839,-0.047725768,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_48_8_CKDL210000436-1a-5UDI225-7UDI243_HNML5DSXY_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.611325442,0.388674558,0.21205165,0.289095678,0.498852672,0.241966645,0.425506309,0.150866179,0.181660867,0.499,-0.012897096,0.000696374,-0.001316103,-0.02277135,-0.015063636,0.045480352,-0.083252472,-0.010788702,0.000384365,-0.014328042,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,23.00225681,-11.2588206,14.11714258,1.346565411,-3.665867008
Munich_49_10,,,NA,0.262748783,0.033159368,0.704091849,0.704091849,-0.031083896,-0.013364244,-0.035688366,-0.015139659,-0.01629432,-0.018215933,-0.051186486,0.022930106,-0.012918957,-0.004151117,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_49_10_CKDL210014818-1a-AK9404-AK33_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.83361147,0.16638853,0.028088205,0.256801986,0.715109809,0.141457489,0.786144448,1.00E-09,0.072398062,0.715,-0.032532638,-0.013650827,-0.035148429,-0.016252739,-0.011478989,-0.035720344,-0.042471121,-0.023371596,0.008429664,0.004747511,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-78.71824518,3.342326859,11.23465668,6.771648945,-8.374409549
Munich_49_12,,,NA,0.083376033,0.068409112,0.848214855,0.848214855,-0.043697981,-0.003456039,-0.02369235,-0.020327701,-0.018791339,0.011301313,-0.02751564,0.001107048,-0.022898672,-0.002727108,/work/calicraw/Projects/HerbariumMicrobes/Aligned/endogenous/GLUE/processed_bam,Munich_49_12_CKDL210014818-1a-AK7660-7UDI227_HH5NHDSX2_L4_C1.bam,Germany,EUR,2018,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,48.137154,11.576124,C,NA,NA,0.95160121,0.04839879,0.068948445,0.082584446,0.848467109,1.21E-08,0.872930456,0.035180553,0.091888979,0.848,-0.043628092,-0.002894912,-0.022380142,-0.020842468,-0.011968718,-0.030939004,-0.003953951,-0.006881239,0.022372517,-0.004423851,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,-75.72416911,-17.28701189,-0.773832292,-3.237246669,0.896878227
