"","Column","P_Range"
"8203","rnd.6_family.10749",7.92313548773722e-94
"8204","rnd.6_family.1078",3.50787376548212e-81
"8205","rnd.6_family.1079",1.46341868152187e-81
"8206","rnd.6_family.1080",0.172386114777005
"8207","rnd.6_family.1083",4.5521183424069e-71
"8208","rnd.6_family.10845",2.13541610615363e-38
"8209","rnd.6_family.10852",2.42596051568568e-69
"8210","rnd.6_family.10854",1.58591289871667e-98
"8211","rnd.6_family.10886",7.92381911998443e-16
"8212","rnd.6_family.10940",1.16208611137296e-112
"8213","rnd.6_family.10972",2.96198709158845e-09
"8214","rnd.6_family.11029",3.11881043118716e-96
"8215","rnd.6_family.11054",5.42433501431627e-60
"8216","rnd.6_family.11065",3.23914270548797e-64
"8217","rnd.6_family.11072",2.32506227703712e-157
"8218","rnd.6_family.11092",1.50399293669999e-28
"8219","rnd.6_family.11104",1.17092806642113e-91
"8220","rnd.6_family.11105",1.66747923558288e-100
"8221","rnd.6_family.1111",6.51782361563409e-53
"8222","rnd.6_family.11114",2.27205311911484e-75
"8223","rnd.6_family.11191",1.58221828284196e-74
"8224","rnd.6_family.11202",1.18544272437351e-119
"8225","rnd.6_family.11221",5.58817467605302e-85
"8226","rnd.6_family.11222",1.13815339802929e-63
"8227","rnd.6_family.1126",9.28482356685324e-107
"8228","rnd.6_family.11274",4.90751187823587e-15
"8229","rnd.6_family.1128",2.60561682763095e-87
"8230","rnd.6_family.11324",5.26307118146079e-33
"8231","rnd.6_family.11343",3.11393993371804e-134
"8232","rnd.6_family.1138",2.5872587345883e-91
"8233","rnd.6_family.11403",3.46179097801804e-87
"8234","rnd.6_family.11425",3.21691919513923e-55
"8235","rnd.6_family.11479",3.27630165893376e-15
"8236","rnd.6_family.11516",2.38401105544943e-51
"8237","rnd.6_family.11532",5.22150200126823e-156
"8238","rnd.6_family.11534",5.21387405257783e-85
"8239","rnd.6_family.11535",1.42228850486174e-55
"8240","rnd.6_family.11536",4.57596072813587e-37
"8241","rnd.6_family.11537",1.12176650602092e-42
"8242","rnd.6_family.11577",1.11703081133237e-126
"8243","rnd.6_family.11624",8.9108285729674e-33
"8244","rnd.6_family.11626",1.18218694497084e-26
"8245","rnd.6_family.11633",1.10491440802912e-73
"8246","rnd.6_family.11696",2.73632512182276e-75
"8247","rnd.6_family.11707",2.58389157498772e-67
"8248","rnd.6_family.11711",6.64102441291788e-125
"8249","rnd.6_family.1173",1.28114004194247e-131
"8250","rnd.6_family.11796",2.06109017474552e-40
"8251","rnd.6_family.11811",5.93060741108582e-52
"8252","rnd.6_family.1183",5.30412111340832e-84
"8253","rnd.6_family.11846",2.68899689992133e-145
"8254","rnd.6_family.11849",4.22672452173266e-79
"8255","rnd.6_family.11910",1.06448494758099e-71
"8256","rnd.6_family.11946",1.03324197235188e-59
"8257","rnd.6_family.11999",4.32809364315545e-83
"8258","rnd.6_family.12025",8.59135498163173e-66
"8259","rnd.6_family.12054",1.07331868830132e-94
"8260","rnd.6_family.12058",2.95936309734379e-20
"8261","rnd.6_family.12066",1.44385759453575e-42
"8262","rnd.6_family.12093",1.04956754410652e-96
"8263","rnd.6_family.12097",8.09157514411364e-44
"8264","rnd.6_family.12099",2.3815595312305e-139
"8265","rnd.6_family.1210",1.49733226666604e-62
"8266","rnd.6_family.1211",8.20391883280888e-148
"8267","rnd.6_family.12112",1.03447229190935e-171
"8268","rnd.6_family.12135",1.66745003669075e-71
"8269","rnd.6_family.1214",1.67007811577316e-42
"8270","rnd.6_family.1217",3.58502104756903e-49
"8271","rnd.6_family.12171",4.43636880838198e-45
"8272","rnd.6_family.12232",1.72625447618061e-14
"8273","rnd.6_family.12328",1.27226004702102e-49
"8274","rnd.6_family.12352",6.36885632754636e-22
"8275","rnd.6_family.12432",6.5189650497607e-52
"8276","rnd.6_family.12436",1.15874528525275e-46
"8277","rnd.6_family.1254",7.58384621347781e-88
"8278","rnd.6_family.12561",5.09497677752579e-17
"8279","rnd.6_family.12607",2.4772072004958e-48
"8280","rnd.6_family.1264",2.81542920019184e-28
"8281","rnd.6_family.12642",2.62779132092631e-86
"8282","rnd.6_family.12667",3.05375548592885e-55
"8283","rnd.6_family.12752",1.11011580803619e-53
"8284","rnd.6_family.1278",7.78866529160125e-70
"8285","rnd.6_family.12780",4.56219562487625e-15
"8286","rnd.6_family.12791",2.76009440447996e-56
"8287","rnd.6_family.1280",2.60636906686327e-147
"8288","rnd.6_family.12812",1.06071544786044e-27
"8289","rnd.6_family.12826",1.03290764753895e-56
"8290","rnd.6_family.1283",3.17068971786099e-88
"8291","rnd.6_family.1289",1.1354569459356e-81
"8292","rnd.6_family.12938",7.17439796179934e-100
"8293","rnd.6_family.12989",1.46584026280595e-47
"8294","rnd.6_family.13039",7.59892492696008e-15
"8295","rnd.6_family.13045",7.44976594794824e-48
"8296","rnd.6_family.13048",8.33191837537269e-142
"8297","rnd.6_family.13163",1.95057547087126e-96
"8298","rnd.6_family.13173",9.2983637228695e-49
"8299","rnd.6_family.13203",0.00658189221181213
"8300","rnd.6_family.13263",2.93711496755789e-64
"8301","rnd.6_family.1328",3.75204860853084e-55
"8302","rnd.6_family.13288",1.05185740739876e-84
"8303","rnd.6_family.13305",5.56460171324537e-127
"8304","rnd.6_family.13334",8.39412160136585e-77
"8305","rnd.6_family.13358",1.27688437417798e-36
"8306","rnd.6_family.13438",1.25700701014645e-64
"8307","rnd.6_family.13481",7.97997645434216e-71
"8308","rnd.6_family.13482",2.95829548424798e-25
"8309","rnd.6_family.13494",1.57364252153061e-48
"8310","rnd.6_family.13507",9.04718208173524e-37
"8311","rnd.6_family.1353",1.75245877406588e-101
"8312","rnd.6_family.13532",7.16049884462514e-165
"8313","rnd.6_family.13540",9.73171860205257e-67
"8314","rnd.6_family.1369",1.45123309808452e-105
"8315","rnd.6_family.13700",1.28164249083893e-80
"8316","rnd.6_family.13731",5.76084084589459e-71
"8317","rnd.6_family.1377",4.77525731098586e-109
"8318","rnd.6_family.13777",7.04933771890112e-42
"8319","rnd.6_family.13808",2.75411127299429e-103
"8320","rnd.6_family.13867",2.20656110469157e-167
"8321","rnd.6_family.139",6.6250429055437e-17
"8322","rnd.6_family.13913",1.21344074805519e-19
"8323","rnd.6_family.13926",3.93729328609848e-64
"8324","rnd.6_family.14010",1.01974793975283e-41
"8325","rnd.6_family.1403",1.81757535349424e-31
"8326","rnd.6_family.14042",6.19894639068803e-104
"8327","rnd.6_family.1418",1.3982532062055e-73
"8328","rnd.6_family.14201",6.52038994995741e-59
"8329","rnd.6_family.1422",2.15896779818086e-18
"8330","rnd.6_family.14248",7.43755339084912e-34
"8331","rnd.6_family.14327",2.68642133761337e-60
"8332","rnd.6_family.14349",4.28794887930066e-08
"8333","rnd.6_family.1444",2.49723100954982e-34
"8334","rnd.6_family.14447",5.54282144790841e-07
"8335","rnd.6_family.14494",3.87604427148466e-87
"8336","rnd.6_family.14515",2.63383577350285e-121
"8337","rnd.6_family.14521",4.70566277569251e-53
"8338","rnd.6_family.14633",9.59011888572209e-70
"8339","rnd.6_family.14635",1.33078871398317e-65
"8340","rnd.6_family.1468",3.00125606873665e-66
"8341","rnd.6_family.1494",1.16329795683717e-93
"8342","rnd.6_family.1498",1.65876095746924e-63
"8343","rnd.6_family.15085",2.30950164603851e-88
"8344","rnd.6_family.15129",8.47695092252192e-58
"8345","rnd.6_family.15295",9.45770432586755e-138
"8346","rnd.6_family.15328",3.23438353805464e-53
"8347","rnd.6_family.154",2.18268678685221e-129
"8348","rnd.6_family.15442",1.88575447881432e-10
"8349","rnd.6_family.1549",5.77079659523003e-46
"8350","rnd.6_family.1553",1.27651116385184e-133
"8351","rnd.6_family.1564",6.72000165476078e-08
"8352","rnd.6_family.15643",4.91098983163862e-73
"8353","rnd.6_family.15700",3.59435961166474e-65
"8354","rnd.6_family.1575",1.6102766323559e-110
"8355","rnd.6_family.15751",5.72892421289394e-19
"8356","rnd.6_family.15856",1.39769942023876e-69
"8357","rnd.6_family.1586",3.99681754365069e-87
"8358","rnd.6_family.15867",9.26599866214745e-124
"8359","rnd.6_family.1589",8.72069826598659e-32
"8360","rnd.6_family.15969",2.44833685245795e-76
"8361","rnd.6_family.16037",1.37795703197798e-18
"8362","rnd.6_family.16047",2.66232176819619e-67
"8363","rnd.6_family.16051",7.71712691474518e-120
"8364","rnd.6_family.16053",8.15875744674885e-156
"8365","rnd.6_family.16054",8.49931866323562e-146
"8366","rnd.6_family.16095",7.39486149456807e-62
"8367","rnd.6_family.16213",1.21653516726882e-144
"8368","rnd.6_family.16302",2.40065229738129e-81
"8369","rnd.6_family.1633",1.76872465176717e-177
"8370","rnd.6_family.16469",1.29918593294558e-166
"8371","rnd.6_family.16482",4.22630733757486e-93
"8372","rnd.6_family.16512",1.40410470438907e-53
"8373","rnd.6_family.1653",2.12623407826484e-129
"8374","rnd.6_family.1655",4.53498082812555e-15
"8375","rnd.6_family.16550",2.66324095836915e-19
"8376","rnd.6_family.1658",3.50442332206357e-97
"8377","rnd.6_family.16588",2.06539929173476e-46
"8378","rnd.6_family.16701",5.70953036295717e-74
"8379","rnd.6_family.1679",8.28165419241191e-33
"8380","rnd.6_family.16826",1.09865097193493e-45
"8381","rnd.6_family.16847",1.69870387187634e-36
"8382","rnd.6_family.16862",1.29473278872941e-121
"8383","rnd.6_family.1691",4.51764570960007e-53
"8384","rnd.6_family.1696",4.04386224983424e-106
"8385","rnd.6_family.17113",1.12955262692782e-64
"8386","rnd.6_family.1720",1.102368179584e-127
"8387","rnd.6_family.17254",1.18540308148716e-113
"8388","rnd.6_family.1734",3.01554341926721e-63
"8389","rnd.6_family.17399",3.49056488479445e-70
"8390","rnd.6_family.17424",3.28298278720326e-113
"8391","rnd.6_family.175",1.05323220715018e-20
"8392","rnd.6_family.1750",2.55233220753611e-61
"8393","rnd.6_family.1756",5.34673847396639e-68
"8394","rnd.6_family.17714",9.17527225551433e-59
"8395","rnd.6_family.1773",1.15514147448013e-57
"8396","rnd.6_family.17892",6.41713028623806e-64
"8397","rnd.6_family.17895",1.23993278402485e-84
"8398","rnd.6_family.17904",4.0412433060879e-69
"8399","rnd.6_family.17905",3.21389217820204e-54
"8400","rnd.6_family.1795",1.58554341816552e-110
"8401","rnd.6_family.1797",3.3329554291451e-107
"8402","rnd.6_family.17983",0.111124048278238
"8403","rnd.6_family.18124",1.36921421113126e-26
"8404","rnd.6_family.1814",2.29549684098254e-39
"8405","rnd.6_family.18180",7.44050473091904e-47
"8406","rnd.6_family.18271",3.65880705329915e-39
"8407","rnd.6_family.18299",1.13245226989167e-54
"8408","rnd.6_family.18361",1.28622688797511e-206
"8409","rnd.6_family.1841",1.27857016310748e-13
"8410","rnd.6_family.1843",9.08278379652412e-144
"8411","rnd.6_family.18469",3.42614591222909e-41
"8412","rnd.6_family.18562",3.33483296744132e-72
"8413","rnd.6_family.1861",5.37463372970121e-19
"8414","rnd.6_family.18613",2.45727948674977e-49
"8415","rnd.6_family.1874",2.49721585518917e-53
"8416","rnd.6_family.18787",9.86715182095027e-38
"8417","rnd.6_family.18795",1.99872391202639e-69
"8418","rnd.6_family.188",1.27817677776066e-33
"8419","rnd.6_family.18868",1.44289125925829e-114
"8420","rnd.6_family.18870",2.22406836270104e-60
"8421","rnd.6_family.1893",5.95544717979193e-67
"8422","rnd.6_family.18942",2.99350185848768e-49
"8423","rnd.6_family.18987",1.19629611531831e-58
"8424","rnd.6_family.1902",3.39914854752291e-59
"8425","rnd.6_family.19100",5.16777323417612e-166
"8426","rnd.6_family.1912",7.16471933542853e-87
"8427","rnd.6_family.19218",3.91462475928905e-68
"8428","rnd.6_family.19239",1.6141395836238e-50
"8429","rnd.6_family.19260",6.54393912461927e-80
"8430","rnd.6_family.193",1.2296663816164e-77
"8431","rnd.6_family.1936",2.1155056483346e-73
"8432","rnd.6_family.1937",2.42482373652838e-25
"8433","rnd.6_family.1942",9.35037875546985e-56
"8434","rnd.6_family.1949",2.245660341935e-182
"8435","rnd.6_family.1950",5.37977296538029e-89
"8436","rnd.6_family.19501",1.4495333589827e-34
"8437","rnd.6_family.1953",1.16121637203557e-93
"8438","rnd.6_family.1954",1.84691947180097e-13
"8439","rnd.6_family.19546",1.63281551884433e-115
"8440","rnd.6_family.19575",2.7394171992251e-81
"8441","rnd.6_family.196",4.06222678719228e-129
"8442","rnd.6_family.19658",3.28723662946229e-57
"8443","rnd.6_family.1970",3.30746132494891e-29
"8444","rnd.6_family.19742",1.30407822170825e-181
"8445","rnd.6_family.19805",1.04098921642538e-71
"8446","rnd.6_family.19872",2.06677522589291e-88
"8447","rnd.6_family.199",6.17278305515261e-159
"8448","rnd.6_family.19974",1.12848162165834e-57
"8449","rnd.6_family.19993",4.84926405857874e-43
"8450","rnd.6_family.2000",5.39402327921944e-81
"8451","rnd.6_family.2022",5.47323081111236e-103
"8452","rnd.6_family.2028",5.60422344042469e-111
"8453","rnd.6_family.20338",4.20087486012948e-59
"8454","rnd.6_family.2045",1.40687770308723e-62
"8455","rnd.6_family.20485",6.97814673699752e-09
"8456","rnd.6_family.2052",7.06222544116746e-95
"8457","rnd.6_family.2053",4.63692587771348e-56
"8458","rnd.6_family.20543",4.05194777877685e-77
"8459","rnd.6_family.20578",3.9277636994948e-127
"8460","rnd.6_family.20722",1.50652842596732e-51
"8461","rnd.6_family.20974",2.95626831330204e-114
"8462","rnd.6_family.2100",2.04632422721624e-206
"8463","rnd.6_family.21063",2.50877333100582e-89
"8464","rnd.6_family.21087",3.24556911759236e-64
"8465","rnd.6_family.21092",4.03414652873616e-78
"8466","rnd.6_family.211",2.89942706960662e-83
"8467","rnd.6_family.21185",9.02172437115437e-47
"8468","rnd.6_family.2125",8.61005086655827e-70
"8469","rnd.6_family.2126",1.06412812627377e-62
"8470","rnd.6_family.2135",1.45921741987355e-43
"8471","rnd.6_family.2136",1.87141531822815e-110
"8472","rnd.6_family.2137",2.32466073354813e-173
"8473","rnd.6_family.2140",2.05678302903184e-114
"8474","rnd.6_family.2146",1.60268617207373e-61
"8475","rnd.6_family.2148",0.0607193014872653
"8476","rnd.6_family.21492",7.61505724766772e-85
"8477","rnd.6_family.21591",2.2753462513313e-54
"8478","rnd.6_family.2160",1.87326162278315e-99
"8479","rnd.6_family.2161",1.33881999362308e-159
"8480","rnd.6_family.21720",6.66294678523531e-102
"8481","rnd.6_family.2173",3.77166667144696e-127
"8482","rnd.6_family.21755",1.85953205615936e-70
"8483","rnd.6_family.21846",1.26321928335708e-62
"8484","rnd.6_family.21896",3.73100678117787e-71
"8485","rnd.6_family.2192",1.26918324651716e-81
"8486","rnd.6_family.2193",1.43808971718005e-47
"8487","rnd.6_family.22024",8.33139674864222e-77
"8488","rnd.6_family.22135",6.91281882096881e-65
"8489","rnd.6_family.22137",6.95559744481004e-43
"8490","rnd.6_family.2223",2.95086273490515e-83
"8491","rnd.6_family.2224",3.6656706236126e-75
"8492","rnd.6_family.2228",3.53141411104263e-111
"8493","rnd.6_family.2233",5.93403309336613e-177
"8494","rnd.6_family.22345",6.74030745499973e-118
"8495","rnd.6_family.225",4.03598165369651e-112
"8496","rnd.6_family.227",2.72865745200219e-43
"8497","rnd.6_family.2276",7.96107836117772e-59
"8498","rnd.6_family.22763",1.78446788968524e-103
"8499","rnd.6_family.22781",1.10998381211439e-50
"8500","rnd.6_family.22828",2.40374357301935e-25
"8501","rnd.6_family.229",2.48684125601772e-102
"8502","rnd.6_family.230",1.60802326917287e-86
"8503","rnd.6_family.2308",6.28179715378535e-49
"8504","rnd.6_family.2309",2.54448740986309e-06
"8505","rnd.6_family.231",5.26390997543033e-107
"8506","rnd.6_family.233",6.84674465733997e-28
"8507","rnd.6_family.2339",2.47015747689195e-71
"8508","rnd.6_family.23453",2.0232303785807e-119
"8509","rnd.6_family.2349",9.99505417357788e-84
"8510","rnd.6_family.2355",1.29100055077873e-05
"8511","rnd.6_family.23558",1.25552021047024e-64
"8512","rnd.6_family.2378",4.30298148801958e-67
"8513","rnd.6_family.23792",1.72736588052967e-113
"8514","rnd.6_family.2382",2.56985507742966e-48
"8515","rnd.6_family.2384",4.06980886894942e-14
"8516","rnd.6_family.239",4.01877339008817e-07
"8517","rnd.6_family.2400",6.93404539396589e-80
"8518","rnd.6_family.24164",2.49895189284812e-70
"8519","rnd.6_family.2430",5.94109828963618e-27
"8520","rnd.6_family.24337",6.02564664375742e-101
"8521","rnd.6_family.2434",3.15110539220576e-53
"8522","rnd.6_family.24350",2.95236229595489e-77
"8523","rnd.6_family.244",6.45625410758563e-30
"8524","rnd.6_family.24454",5.59380098376164e-129
"8525","rnd.6_family.24460",1.54330069741517e-86
"8526","rnd.6_family.2458",2.0571555025385e-56
"8527","rnd.6_family.2468",3.89499795482209e-107
"8528","rnd.6_family.2472",3.36489206901629e-140
"8529","rnd.6_family.248",1.13597001412565e-63
"8530","rnd.6_family.24837",1.71679410285145e-105
"8531","rnd.6_family.2487",2.12521518011915e-45
"8532","rnd.6_family.24873",2.29449080781298e-42
"8533","rnd.6_family.24915",1.2010006053288e-130
"8534","rnd.6_family.2527",1.13046499090975e-93
"8535","rnd.6_family.25296",2.70641368752206e-09
"8536","rnd.6_family.25374",2.11140244622653e-144
"8537","rnd.6_family.2542",1.72225315893937e-130
"8538","rnd.6_family.25549",7.25224425846495e-94
"8539","rnd.6_family.2558",3.95321254168929e-08
"8540","rnd.6_family.25626",1.43485184329708e-45
"8541","rnd.6_family.2575",1.42010506029337e-76
"8542","rnd.6_family.2579",7.59576603522275e-54
"8543","rnd.6_family.258",8.85102034779974e-42
"8544","rnd.6_family.25846",1.42497189472925e-36
"8545","rnd.6_family.259",3.88143776487623e-127
"8546","rnd.6_family.2596",3.99970760651034e-101
"8547","rnd.6_family.2597",5.77901852385064e-98
"8548","rnd.6_family.2599",3.33006056898607e-54
"8549","rnd.6_family.26",3.01085910906815e-58
"8550","rnd.6_family.2602",1.51166392002539e-07
"8551","rnd.6_family.2615",1.53561526610482e-195
"8552","rnd.6_family.262",4.70755299786128e-57
"8553","rnd.6_family.26225",2.05494663122786e-168
"8554","rnd.6_family.2629",2.01418621488631e-70
"8555","rnd.6_family.263",1.48151718650218e-103
"8556","rnd.6_family.264",2.18033498953007e-43
"8557","rnd.6_family.2648",2.91781677746667e-68
"8558","rnd.6_family.2652",3.19008511346019e-159
"8559","rnd.6_family.266",8.90090346600426e-72
"8560","rnd.6_family.2667",8.63819175922471e-60
"8561","rnd.6_family.26694",1.06635413608112e-41
"8562","rnd.6_family.267",2.83214695043222e-160
"8563","rnd.6_family.2675",3.22001349768232e-58
"8564","rnd.6_family.2677",6.61783156467369e-55
"8565","rnd.6_family.2682",6.34194105850958e-99
"8566","rnd.6_family.2687",3.35812421754406e-60
"8567","rnd.6_family.2712",2.11908809030591e-23
"8568","rnd.6_family.2719",3.58095648909426e-41
"8569","rnd.6_family.2726",2.17052555287829e-119
"8570","rnd.6_family.273",2.49640371465058e-71
"8571","rnd.6_family.27402",8.0255365821604e-47
"8572","rnd.6_family.2753",1.94271391162104e-104
"8573","rnd.6_family.2766",1.7193675725989e-168
"8574","rnd.6_family.2770",5.15235259445265e-87
"8575","rnd.6_family.2775",2.15532823396073e-14
"8576","rnd.6_family.2777",5.43605622604592e-112
"8577","rnd.6_family.27784",1.81686290134747e-23
"8578","rnd.6_family.2780",1.88985371721404e-147
"8579","rnd.6_family.27837",2.71681956415751e-59
"8580","rnd.6_family.2789",8.20762735003652e-96
"8581","rnd.6_family.27958",4.51970585586921e-10
"8582","rnd.6_family.28",9.79306472268489e-189
"8583","rnd.6_family.2822",7.71249405382734e-146
"8584","rnd.6_family.283",4.57746130222987e-126
"8585","rnd.6_family.28313",3.33108986037328e-114
"8586","rnd.6_family.2846",4.56298229114284e-59
"8587","rnd.6_family.28478",2.56616240868444e-68
"8588","rnd.6_family.2864",1.32827856769716e-88
"8589","rnd.6_family.28709",3.37699746760277e-39
"8590","rnd.6_family.2886",1.38143131131566e-09
"8591","rnd.6_family.2899",2.11103672305662e-66
"8592","rnd.6_family.29053",5.68648175013935e-30
"8593","rnd.6_family.292",1.17968334262739e-64
"8594","rnd.6_family.2921",1.10584146905132e-32
"8595","rnd.6_family.2937",2.10239838045826e-116
"8596","rnd.6_family.29398",9.3582953847455e-51
"8597","rnd.6_family.294",1.52165721599492e-43
"8598","rnd.6_family.2948",4.85309442940243e-88
"8599","rnd.6_family.295",5.07564907004212e-88
"8600","rnd.6_family.2976",1.18461105814619e-54
"8601","rnd.6_family.298",0.0450313810506607
"8602","rnd.6_family.2989",4.180691135299e-99
"8603","rnd.6_family.2992",7.49345073701151e-117
"8604","rnd.6_family.30",7.32987664199015e-15
"8605","rnd.6_family.3016",1.25828507628052e-40
"8606","rnd.6_family.30166",1.84558365076569e-59
"8607","rnd.6_family.3018",3.08318958143422e-95
"8608","rnd.6_family.3019",1.16388354997804e-83
"8609","rnd.6_family.3020",3.53784924903059e-34
"8610","rnd.6_family.3024",3.78505646926113e-185
"8611","rnd.6_family.30248",7.60975515383444e-76
"8612","rnd.6_family.3026",3.15561259793884e-63
"8613","rnd.6_family.3036",1.48184713362235e-110
"8614","rnd.6_family.30384",5.83424598540549e-53
"8615","rnd.6_family.3054",7.79412189030928e-72
"8616","rnd.6_family.3082",4.24290687862824e-47
"8617","rnd.6_family.3097",1.44180561175496e-72
"8618","rnd.6_family.31256",8.22341595955092e-152
"8619","rnd.6_family.3130",2.41786736162046e-90
"8620","rnd.6_family.3134",5.44501536668711e-86
"8621","rnd.6_family.31347",9.47034557154279e-104
"8622","rnd.6_family.31457",2.60410481908466e-84
"8623","rnd.6_family.3171",1.11913773230332e-97
"8624","rnd.6_family.3177",3.01238133010072e-40
"8625","rnd.6_family.318",7.14003303011447e-10
"8626","rnd.6_family.3184",5.99040142050739e-24
"8627","rnd.6_family.32066",2.71663320191731e-69
"8628","rnd.6_family.3217",6.94494540581083e-15
"8629","rnd.6_family.322",3.95680589196801e-90
"8630","rnd.6_family.3232",5.72419263492059e-23
"8631","rnd.6_family.3233",3.69862680465648e-127
"8632","rnd.6_family.3236",1.03198870845267e-55
"8633","rnd.6_family.3249",1.18297038625951e-62
"8634","rnd.6_family.32505",3.81486051433072e-16
"8635","rnd.6_family.3252",4.02409857140973e-104
"8636","rnd.6_family.3254",4.99707663587931e-69
"8637","rnd.6_family.3259",1.36726396234491e-59
"8638","rnd.6_family.3287",5.65228567518643e-164
"8639","rnd.6_family.3295",1.15768920235922e-31
"8640","rnd.6_family.331",8.0460562344236e-69
"8641","rnd.6_family.3317",4.96241103559334e-22
"8642","rnd.6_family.3322",2.25140149600721e-93
"8643","rnd.6_family.3330",7.51116003983385e-32
"8644","rnd.6_family.3365",5.93038697525077e-111
"8645","rnd.6_family.3366",3.98686239993816e-86
"8646","rnd.6_family.3368",4.63326927561433e-110
"8647","rnd.6_family.3370",1.4962156209952e-48
"8648","rnd.6_family.33898",4.03998609549873e-18
"8649","rnd.6_family.3391",0.00441253419285432
"8650","rnd.6_family.3396",2.25189404169396e-121
"8651","rnd.6_family.3418",5.55196540466921e-26
"8652","rnd.6_family.3429",3.02983794813177e-34
"8653","rnd.6_family.3437",0.0134962660606011
"8654","rnd.6_family.3442",3.16578439852975e-171
"8655","rnd.6_family.3449",2.69073616510818e-164
"8656","rnd.6_family.3465",6.89747782392926e-111
"8657","rnd.6_family.3474",4.11706156334644e-104
"8658","rnd.6_family.3475",7.09823843090134e-89
"8659","rnd.6_family.3479",8.50999773048385e-79
"8660","rnd.6_family.35",2.35683061224004e-36
"8661","rnd.6_family.3501",1.72000301925853e-80
"8662","rnd.6_family.35058",3.11031076668813e-138
"8663","rnd.6_family.3507",2.66783915730357e-75
"8664","rnd.6_family.35151",3.37686994210095e-25
"8665","rnd.6_family.3518",4.66561196580009e-40
"8666","rnd.6_family.352",2.19062594016128e-117
"8667","rnd.6_family.3522",4.84318544911586e-66
"8668","rnd.6_family.3538",8.0675884710623e-56
"8669","rnd.6_family.3559",6.3768984526513e-48
"8670","rnd.6_family.356",4.44414520239591e-128
"8671","rnd.6_family.360",4.96645057318357e-30
"8672","rnd.6_family.3605",5.26916423942081e-74
"8673","rnd.6_family.362",3.51276255205999e-62
"8674","rnd.6_family.3625",1.0646802328098e-71
"8675","rnd.6_family.36398",1.10511270448769e-166
"8676","rnd.6_family.3647",2.82756205004797e-19
"8677","rnd.6_family.3693",7.15652185529914e-52
"8678","rnd.6_family.37091",2.8655953769318e-77
"8679","rnd.6_family.3770",4.30417321054655e-135
"8680","rnd.6_family.3791",5.60513934360746e-111
"8681","rnd.6_family.3792",2.74543800380647e-05
"8682","rnd.6_family.3796",4.2962821335555e-41
"8683","rnd.6_family.3797",3.10023869886592e-59
"8684","rnd.6_family.38",8.45121164403398e-102
"8685","rnd.6_family.3807",1.26034345815651e-164
"8686","rnd.6_family.381",3.9936470215128e-112
"8687","rnd.6_family.3810",7.36822997972461e-166
"8688","rnd.6_family.3916",1.78040122918247e-82
"8689","rnd.6_family.3920",1.20500573478785e-78
"8690","rnd.6_family.393",7.25251400217829e-102
"8691","rnd.6_family.3938",2.10950991034499e-63
"8692","rnd.6_family.394",2.81492977653879e-90
"8693","rnd.6_family.3950",1.45171702913076e-50
"8694","rnd.6_family.3989",7.67346984366915e-54
"8695","rnd.6_family.401",7.50462721131002e-29
"8696","rnd.6_family.4018",4.61089165795095e-109
"8697","rnd.6_family.403",6.92244413880907e-144
"8698","rnd.6_family.4030",1.90704488383686e-82
"8699","rnd.6_family.4050",5.21204027164594e-47
"8700","rnd.6_family.4055",4.98514132552615e-58
"8701","rnd.6_family.4072",7.93588347386733e-78
"8702","rnd.6_family.4074",1.24612860548886e-26
"8703","rnd.6_family.40802",2.58171555489279e-73
"8704","rnd.6_family.4081",4.19727988975663e-05
"8705","rnd.6_family.4144",1.27528800735918e-73
"8706","rnd.6_family.4145",2.06111430937692e-13
"8707","rnd.6_family.4150",1.01067430338924e-62
"8708","rnd.6_family.4178",3.65070652245788e-42
"8709","rnd.6_family.419",5.80713348547601e-90
"8710","rnd.6_family.4190",1.13649234465946e-78
"8711","rnd.6_family.4191",2.18499989266835e-71
"8712","rnd.6_family.4202",4.16676509532986e-71
"8713","rnd.6_family.4204",3.94669068108611e-20
"8714","rnd.6_family.4211",3.07577643829111e-19
"8715","rnd.6_family.4234",5.06628901468119e-130
"8716","rnd.6_family.424",1.3585697595418e-115
"8717","rnd.6_family.425",3.18888891746552e-45
"8718","rnd.6_family.4250",1.8194903336112e-40
"8719","rnd.6_family.4294",7.87862730118153e-49
"8720","rnd.6_family.4324",6.73252300361645e-51
"8721","rnd.6_family.43311",1.99185103143687e-56
"8722","rnd.6_family.43312",1.23583879439998e-36
"8723","rnd.6_family.43410",3.45407437089998e-223
"8724","rnd.6_family.4345",6.99017927285591e-121
"8725","rnd.6_family.4352",9.18661287737769e-34
"8726","rnd.6_family.4363",1.72102656679928e-65
"8727","rnd.6_family.4369",1.69171627171919e-31
"8728","rnd.6_family.4377",1.90635888229641e-74
"8729","rnd.6_family.4426",9.87589195343332e-135
"8730","rnd.6_family.445",2.12891167755694e-141
"8731","rnd.6_family.4454",1.64016050234235e-136
"8732","rnd.6_family.4460",7.84533652888029e-63
"8733","rnd.6_family.4465",1.62863970453633e-107
"8734","rnd.6_family.4493",1.72444236066093e-77
"8735","rnd.6_family.4494",7.63356955892418e-43
"8736","rnd.6_family.4498",2.34484475680522e-76
"8737","rnd.6_family.4504",5.01613438590515e-103
"8738","rnd.6_family.4506",1.28578140684327e-50
"8739","rnd.6_family.4514",5.11629620318002e-58
"8740","rnd.6_family.452",1.26723074523732e-71
"8741","rnd.6_family.4531",8.51173998562348e-75
"8742","rnd.6_family.4533",1.35370719162904e-78
