Samp,Modified.Reason.,Type,number.of.reads,number.of.mapped.reads,percent_reads_aligned,std_numberofreads,number.of.supplementary.alignments,number.of.secondary.alignments,number.of.duplicated.reads,mean.mapping.quality,GC.percentage,general.error.rate,mean.coverageData,std.coverageData,Country,Year,lat,lon,Herbarium,CatalogNumber,State,K3Q2S1964_LD,K3Q1S1964_LD,K3Q3S1964_LD,MaxK3_LD,PC_LD1,PC_LD2,PC_LD3,PC_LD4,PC_LD5,PC_LD6,PC_LD7,PC_LD8,PC_LD9,PC_LD10,RANGE,TimeBin,PCOASamp,PcoaGroups,PcoaGroupRegion,X,Region,PcoaYR,N_S,SampleN,H_C,Heterozygosity,NREAD,COVERAGE,AC_COVERAGE,AC_COUNT,AC_2_COVERAGE,AC_2_COUNT,LI_COVERAGE,LI_COUNT,stdAC,stdLI,geno_Hb7a1,geno_Hb7a2,geno_Hb7b,geno_Hb9,geno_Hb13
MO_791572,Yes(LowCoverage),Herbarium,17400720,2765857,0.158950722,-0.213882304,23812,0,322880,30.6232,39.26%,0.0124,0.1937,1.6813,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_04957659,No,Herbarium,18659206,17429735,0.934109147,-0.157027294,282253,0,1380699,33.3423,37.78%,0.0149,1.8239,4.166,USA,1996,NA,NA,MU,4957659,NA,0.821293182,0.035609459,0.143097359,0.821293182,0.018430346,-0.032969512,0.010843776,-0.000746151,-0.011064349,-0.004982521,0.04873103,0.016182998,-0.024223891,-0.027551452,NAM,1958-1997,1996_MU_04957659,1958-1997,1958-1997_NA,1996_NA,,1996_,NA,NA,H,0.003133186,17711988,0,75.9471,45,44.7384,30,8.3355,6,2.54E-06,3.39E-07,0,0.5,0,0,0
MU_1173524,Yes(LowCoverage),Herbarium,1858118,1248357,0.671839463,-0.91605523,5550,0,132762,22.9771,41.93%,0.0109,0.0817,0.6453,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_1222950,Yes(LowCoverage),Herbarium,1656168,1575880,0.951521826,-0.925178787,13630,0,196504,28.5899,41.06%,0.012,0.1425,1.2569,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_1827771,No,Herbarium,24408018,23143821,0.948205667,0.10268856,246274,0,3340769,29.613,39.25%,0.0134,2.0321,5.92,USA,1965,41.33445188,-93.09943715,MU,1827771,IA,0.949815497,0.020817483,0.02936702,0.949815497,0.032198979,-0.037507586,-0.000766383,0.015898143,0.00600249,0.025939771,-0.021897711,-8.42E-05,0.004544911,-0.021909504,NAM,1958-1997,1965_MU_1827771,1958-1997,1958-1997_North,1965_North,North,1965_North,N,321,H,0.003041217,23390095,0,76.6085,58,79.7956,68,13.1024,17,2.48E-06,7.27E-07,0,0,0,0,0
MU_1912368,No,Herbarium,20870732,20241222,0.969837665,-0.057116501,202847,0,3305768,29.6636,39.48%,0.0128,1.8514,7.815,USA,1964,38.47032103,-89.92839902,MU,1912368,IL,0.177905561,0.643466912,0.178627527,0.643466912,0.015856753,0.03722897,-0.012497776,0.024874048,-0.118626929,-0.039274904,0.020123918,0.001344924,0.02548564,-0.01280602,NAM,1958-1997,1964_MU_1912368,1958-1997,1958-1997_NA,1964_NA,Middle,1964_Middle,NA,286,H,0.003013792,20444069,0,28.0818,16,50.2706,24,45.7411,52,7.83E-07,2.54E-06,0,0.5,0,0.5,0.5
MU_3130626,Yes(LowCoverage),Herbarium,4271268,3475929,0.813793234,-0.807035608,13963,0,622000,23.0851,43.09%,0.0112,0.2393,1.1734,USA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_3859086,No,Herbarium,19840038,19081187,0.961751535,-0.103680482,187805,0,2354148,29.9793,39.75%,0.0126,1.7819,6.5573,USA,1989,NA,NA,MU,3859086,NA,0.282828069,0.716495029,0.000676902,0.716495029,0.03594669,0.039076489,-0.023189756,-0.010982178,0.014236715,0.008723188,-0.021622535,0.003276563,-0.001388572,-0.001779909,NAM,1958-1997,1989_MU_3859086,1958-1997,1958-1997_NA,1989_NA,,1989_,NA,NA,H,0.003000618,19268992,0,33.9146,12,25.3157,14,32.821,30,6.23E-07,1.56E-06,0,0,0,0,0
MU_4232901,No,Herbarium,20220282,19095849,0.944390835,-0.086502082,181109,0,3656876,29.0644,39.96%,0.0134,1.7066,4.0474,USA,1992,NA,NA,MU,4232901,NA,0.604257127,0.344820859,0.050922015,0.604257127,0.028272214,-0.0001049,-0.013177164,0.015254654,-0.025263774,0.004430232,-0.010799588,-0.005823223,0.016480252,0.001369206,NAM,1958-1997,1992_MU_4232901,1958-1997,1958-1997_NA,1992_NA,,1992_,NA,NA,H,0.002889574,19276958,0,13.3494,6,14.9729,8,4.61058,9,3.11E-07,4.67E-07,0,0,0.5,0,0
MU_985453,No,Herbarium,20641640,20157149,0.976528464,-0.067466261,159527,0,4165404,27.6959,40.84%,0.0128,1.6342,4.3082,USA,1929,NA,NA,MU,985453,NA,0.938007572,0.033718735,0.028273693,0.938007572,0.028640614,-0.036675999,-0.012987817,0.012690748,-0.001680939,0.016076344,-0.011067513,-0.008302499,0.012806721,-0.009634237,NAM,1918-1957,1929_MU_985453,1918-1957,1918-1957_NA,1929_NA,,1929_,NA,NA,H,0.002687656,20316676,0,31.0884,18,42.6939,27,1.30242,2,8.86E-07,9.84E-08,0,0,0.5,0,0
Munich_1_11,No,Contemporary,8641062,8424856,0.974979233,0.136412846,195270,0,872893,33.3707,38.89%,0.015,1.2,4.157,Germany,2018,48.137154,11.576124,,,NA,0.122983106,0.056514703,0.820502191,0.820502191,-0.043425394,-0.006258993,-0.0163623,-0.020429131,-0.017762636,0.005511208,0.023672347,0.01746473,-0.028538557,-0.011935217,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_13,No,Contemporary,7206258,7095814,0.984673877,-0.091623889,160999,0,738738,34.11,39.05%,0.0151,1.0252,4.1484,Germany,2018,48.137154,11.576124,,,NA,0.028693275,0.061579,0.909727725,0.909727725,-0.051857301,-0.000509052,-0.016021188,-0.018233625,-0.018825001,0.029908465,-0.005903221,0.007720558,-0.014551709,-0.013489784,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_18,No,Contemporary,6431280,6189861,0.962461749,-0.214792943,140685,0,674152,34.782,38.56%,0.0156,0.89,2.5994,Germany,2018,48.137154,11.576124,,,NA,0.072203917,0.101237118,0.826558965,0.826558965,-0.043836298,0.000995078,-0.006302137,-0.023060235,-0.015650491,0.032970962,-0.026985605,0.00576389,-0.03074409,-0.023373458,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_2,No,Contemporary,7460544,7358430,0.986312794,-0.051209624,174088,0,714570,32.8862,38.49%,0.0153,1.0628,3.6663,Germany,2018,48.137154,11.576124,,,NA,0.030949681,0.051601564,0.917448756,0.917448756,-0.050873119,-0.002289137,-0.019980013,-0.026273696,-0.025727631,0.022967631,-0.024869187,0.002171521,-0.029217078,-0.003809541,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_20,No,Contemporary,9509516,9333478,0.981488227,0.274438259,210149,0,945705,33.8179,38.37%,0.0149,1.303,3.8414,Germany,2018,48.137154,11.576124,,,NA,0.115456446,0.050482071,0.834061483,0.834061483,-0.044170666,-0.00672208,-0.033671257,-0.022428271,-0.022035231,0.010513428,-0.053372191,0.026403599,-0.040922807,-0.00511438,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_3,No,Contemporary,5900338,5817593,0.985976227,-0.29917679,137921,0,530197,33.3258,38.27%,0.0156,0.8437,2.6481,Germany,2018,48.137154,11.576124,,,NA,0.063787161,0.111939177,0.824273661,0.824273661,-0.04296452,0.001712304,-0.00387107,-0.019361219,-0.019121958,0.023690537,-0.011769434,0.002463537,-0.02245224,-0.001229293,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_4,No,Contemporary,6257312,6159315,0.984338802,-0.242442082,136290,0,838909,33.7067,39.44%,0.0149,0.8451,3.4754,Germany,2018,48.137154,11.576124,,,NA,0.054864985,8.74E-06,0.94512627,0.94512627,-0.052249509,-0.00859645,-0.03711264,-0.01498877,-0.012877629,0.013453097,-0.031198111,0.02059848,-0.028067549,0.010120456,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_5,No,Contemporary,14391344,14203588,0.986953547,1.05031853,283694,0,2368350,33.5356,39.06%,0.0145,1.8453,5.8804,Germany,2018,48.137154,11.576124,,,NA,0.136967095,0.054438694,0.80859421,0.80859421,-0.041319458,-0.008426457,-0.045503154,-0.01291299,-0.026155313,-0.007888677,-0.046261057,0.044033895,-0.019212953,0.033431866,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_6,No,Contemporary,6282336,6147737,0.978575008,-0.23846496,143760,0,672217,33.7164,38.83%,0.0155,0.8962,3.1378,Germany,2018,48.137154,11.576124,,,NA,0.014985416,0.05772239,0.927292194,0.927292194,-0.053615266,0.000910516,-0.00784925,-0.019648208,-0.022252512,0.036685078,0.002870219,0.001629962,-0.020181329,-0.019072307,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_1_9,Yes(LowCoverage),Contemporary,108242,72549,0.670248148,-1.219728069,1299,0,637,33.206,38.90%,0.0172,0.0092,0.1302,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_1,No,Contemporary,6531584,6172659,0.945047786,-0.198851396,140289,0,586080,34.9074,38.57%,0.0152,0.8897,3.014,Germany,2018,48.137154,11.576124,,,NA,2.71E-06,0.234582496,0.765414797,0.765414797,-0.038575404,0.019050254,0.009946886,-0.012234398,-0.024108093,0.021850623,-0.021299392,-0.003833542,-0.019487998,-0.007296731,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_10,No,Contemporary,5132678,5021994,0.978435429,-0.421182778,114613,0,510339,35.9931,38.18%,0.0151,0.7401,4.8123,Germany,2018,48.137154,11.576124,,,NA,0.060536144,0.156927814,0.782536042,0.782536042,-0.040421189,0.0064804,0.006787625,-0.018534168,-0.009596551,0.036611457,-0.011408712,-0.014426908,-0.026766484,-0.00492344,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_11,No,Contemporary,5107456,4942194,0.967642991,-0.425191369,115761,0,449390,35.7417,38.19%,0.0156,0.7172,2.8653,Germany,2018,48.137154,11.576124,,,NA,0.036751797,0.128636554,0.834611649,0.834611649,-0.044470834,0.004096116,-4.89E-05,-0.016461074,-0.015173919,0.034748365,-0.020128647,-0.002166152,-0.030198961,-0.024619432,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_13,No,Contemporary,6051724,5713281,0.944074945,-0.275116661,131002,0,560046,35.8743,38.05%,0.0152,0.8353,4.7495,Germany,2018,48.137154,11.576124,,,NA,0.036542693,0.123896867,0.839560439,0.839560439,-0.045216009,0.004531412,-0.002416796,-0.026963516,-0.015268966,0.036650912,-0.020544918,-0.000561444,-0.033508981,-0.015986898,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_15,No,Contemporary,5536414,5440809,0.982731602,-0.357016077,131872,0,517110,33.8485,38.12%,0.0154,0.7999,2.7287,Germany,2018,48.137154,11.576124,,,NA,7.69E-07,0.120494452,0.879504779,0.879504779,-0.047831411,0.005453392,-0.00801883,-0.014444673,-0.018271976,0.022017461,-0.016312909,0.000699358,-0.020630401,-0.011394922,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_5,No,Contemporary,12254154,12132468,0.990069816,0.710649955,230564,0,1662794,32.4835,39.35%,0.0143,1.5493,4.5475,Germany,2018,48.137154,11.576124,,,NA,0.158705865,0.066227164,0.775066972,0.775066972,-0.038082306,-0.007960157,-0.061691724,-0.015500528,-0.033080258,-0.019239695,-0.056594629,0.033336003,-0.015499078,0.014811379,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_6,No,Contemporary,9336524,9195445,0.984889558,0.246944238,216388,0,876352,33.8102,38.42%,0.0152,1.3235,4.084,Germany,2018,48.137154,11.576124,,,NA,0.078455266,0.136972738,0.784571996,0.784571996,-0.040879016,0.003496379,-0.001725657,-0.029747581,-0.020263944,0.021041952,-0.026129733,0.005537852,-0.042506138,0.00480262,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_7,No,Contemporary,5822386,5689232,0.977130681,-0.311565882,126633,0,507235,34.2542,38.87%,0.0148,0.8134,3.413,Germany,2018,48.137154,11.576124,,,NA,0.022234621,0.133610959,0.84415442,0.84415442,-0.043552488,0.00575191,-0.009958122,-0.019043714,-0.019915061,0.018979418,-0.022024339,0.0055229,-0.026367575,-0.01075121,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_8,No,Contemporary,6497284,6326547,0.973721789,-0.204302774,151388,0,596809,33.9147,38.29%,0.0154,0.933,3.4929,Germany,2018,48.137154,11.576124,,,NA,0.040285618,0.094304255,0.865410127,0.865410127,-0.048383901,0.003934411,-0.008723725,-0.020307105,-0.022140515,0.028205116,-0.021252267,-0.002724644,-0.032466454,-0.008732768,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_2_9,No,Contemporary,13153144,13065890,0.993366301,0.853528526,294671,0,1790832,31.663,39.46%,0.0145,1.7556,4.9138,Germany,2018,48.137154,11.576124,,,NA,0.113430836,0.06810262,0.818466543,0.818466543,-0.042893771,-0.005630761,-0.036050252,-0.022534879,-0.0291883,-0.009334843,-0.043325843,0.032903607,-0.027367922,0.01266743,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_14,No,Contemporary,16663356,16374594,0.982670838,1.411414678,326500,0,2329291,32.8714,39.61%,0.0144,2.1799,8.3471,Germany,2018,48.137154,11.576124,,,NA,0.143797027,0.095633993,0.76056898,0.76056898,-0.037383619,-0.00348574,-0.026178621,-0.02868908,-0.031925614,-0.003306279,-0.066851613,0.034984607,-0.057919262,0.00797857,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_16,No,Contemporary,6663592,6204346,0.931081315,-0.177871057,142313,0,604353,34.8931,38.87%,0.015,0.9042,3.0354,Germany,2018,48.137154,11.576124,,,NA,0.111449648,0.189572461,0.698977891,0.698977891,-0.030551446,0.006737554,0.010541945,-0.021575576,-0.00673912,0.024178215,-0.024674813,-0.001139687,-0.033188808,-0.01873072,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_17,No,Contemporary,6857918,6341730,0.924731092,-0.146986375,139386,0,600678,34.7504,38.92%,0.015,0.9048,3.0348,Germany,2018,48.137154,11.576124,,,NA,0.107779645,0.297125284,0.595095071,0.595095071,-0.021826029,0.01754625,0.034405306,-0.018137857,0.009411979,0.007971381,-0.013616339,-0.032497033,-0.005368034,-0.015077887,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_19,No,Contemporary,5297996,4671109,0.881674694,-0.394908404,101118,0,418010,33.2921,39.51%,0.0147,0.6614,2.4029,Germany,2018,48.137154,11.576124,,,NA,0.125861469,0.22388328,0.650255251,0.650255251,-0.025519234,0.009536816,0.009898463,-0.013710203,0.00164895,0.011159065,-0.026674911,-0.013828264,-0.009323252,-0.027268187,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_3,Yes(LowCoverage),Contemporary,2663032,2590743,0.972854626,-0.813689357,60707,0,254942,35.0974,38.30%,0.0155,0.3801,1.2869,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_4,No,Contemporary,12925654,12199016,0.94378327,0.817373011,254303,0,1703765,33.9367,38.52%,0.0145,1.5962,4.889,Germany,2018,48.137154,11.576124,,,NA,0.168886851,0.281963939,0.549149211,0.549149211,-0.017094159,0.011621932,0.009341977,-0.012685604,0.00252539,-0.026500841,-0.029682019,-0.005924557,0.014942992,-0.009106233,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_6,No,Contemporary,6077488,5857714,0.96383802,-0.271021928,138324,0,571030,33.4893,38.52%,0.0153,0.8493,3.0402,Germany,2018,48.137154,11.576124,,,NA,0.131482581,0.091389281,0.777128138,0.777128138,-0.039919203,-0.001755496,-0.003514092,-0.021885594,-0.009071195,0.022386689,-0.030827685,0.009348342,-0.044517036,-0.021613231,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_7,No,Contemporary,6407956,5796117,0.904518851,-0.218499881,130185,0,527874,34.0746,38.89%,0.015,0.821,2.8771,Germany,2018,48.137154,11.576124,,,NA,0.093997771,0.22898227,0.677019959,0.677019959,-0.0293894,0.011542495,0.009400495,-0.013406512,-0.011268703,0.007577679,-0.013939499,-0.020283793,-0.017990766,-0.008437029,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_3_9,No,Contemporary,8899080,8443169,0.948768749,0.177420246,189621,0,851859,33.8936,38.91%,0.0148,1.1866,3.4479,Germany,2018,48.137154,11.576124,,,NA,0.158481163,0.207151308,0.634367529,0.634367529,-0.025075155,0.006419386,0.010370771,-0.024206625,-0.012530058,0.009469976,-0.04168743,0.00142233,-0.04256445,-0.019475566,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_11,Yes(LowCoverage),Contemporary,3663718,3072627,0.83866362,-0.654648005,54122,0,320601,31.228,42.82%,0.0133,0.4175,2.3402,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_13,No,Contemporary,8521202,7846443,0.920814106,0.117363218,152604,0,661172,31.656,40.81%,0.0138,1.0736,4.2052,Germany,2018,48.137154,11.576124,,,NA,0.090140365,0.154856038,0.755003597,0.755003597,-0.035610929,0.004639935,-0.014598527,-0.017028876,-0.022865878,0.009476129,-0.040691068,0.008791842,-0.024462127,-0.012124842,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_15,No,Contemporary,6943810,6723670,0.968296944,-0.133335359,133426,0,577622,32.5597,40.37%,0.014,0.9401,3.9765,Germany,2018,48.137154,11.576124,,,NA,0.090124171,0.135357967,0.774517862,0.774517862,-0.037761546,0.002212394,-0.00907163,-0.017451667,-0.013385113,0.009583403,-0.028973513,0.002296107,-0.009746401,-0.00851809,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_16,Yes(LowCoverage),Contemporary,5006792,2805786,0.560395958,-0.441190132,55460,0,243222,33.2841,40.02%,0.0145,0.3798,1.4045,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_18,No,Contemporary,8814814,8633983,0.979485557,0.164027655,176242,0,1146908,33.2244,39.27%,0.0144,1.1295,3.1313,Germany,2018,48.137154,11.576124,,,NA,0.176209488,0.069206842,0.754583671,0.754583671,-0.035858323,-0.007336432,-0.043085998,-0.014221527,-0.025627273,-0.008704105,-0.046517901,0.024944566,-0.009384116,0.020373248,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_2,No,Contemporary,6835880,5951227,0.870586815,-0.150488925,122159,0,526676,32.8477,40.43%,0.0143,0.8538,3.3115,Germany,2018,48.137154,11.576124,,,NA,0.051700859,0.141152282,0.807146859,0.807146859,-0.041373372,0.006659372,-0.0002086,-0.020019587,-0.019958544,0.025322928,-0.033653771,-0.003849677,-0.019154055,-0.026042667,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_20,No,Contemporary,6623942,4511214,0.681046724,-0.184172724,109049,0,470294,34.4402,38.98%,0.0156,0.663,2.2053,Germany,2018,48.137154,11.576124,,,NA,0.056854818,0.068516777,0.874628405,0.874628405,-0.046706817,-0.002291384,-0.006322366,-0.023385659,-0.023595102,0.031894486,-0.022541547,-0.006627041,-0.016737362,-0.015944614,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_6,No,Contemporary,26669994,24979960,0.936631632,3.001792913,385452,0,4188501,30.9758,41.97%,0.0129,3.0633,11.9908,Germany,2018,48.137154,11.576124,,,NA,0.228599339,0.307943619,0.463457041,0.463457041,-0.008909328,0.009787107,-0.024198397,-0.017220026,-0.001117278,-0.102165794,-0.086652634,0.027887618,0.028466643,0.010188461,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_4_7,No,Contemporary,7385080,6537991,0.885297248,-0.063203293,127206,0,565313,35.1914,39.07%,0.0139,0.8803,4.7694,Germany,2018,48.137154,11.576124,,,NA,0.069587026,0.15437039,0.776042584,0.776042584,-0.037858907,0.00440071,-0.019967064,-0.020087804,-0.022260611,0.007643822,-0.031623445,0.003342747,-0.021831908,-0.005298069,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_47_1,No,Contemporary,8960862,8780175,0.97983598,0.187239403,152337,0,830741,33.7092,39.81%,0.013,1.147,10.5231,Germany,2018,48.137154,11.576124,,,NA,0.218163515,0.177407484,0.604429001,0.604429001,-0.021494252,0.001059791,-0.00371056,-0.011744647,-0.027356294,-0.048443359,0.027994389,0.00980887,0.042633704,-0.002429641,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_47_10,Yes(LowCoverage),Contemporary,3453644,3425045,0.991719181,-0.688035554,65788,0,426233,33.012,39.36%,0.0141,0.4406,1.5475,Germany,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Munich_47_11,No,Contemporary,4068156,4030402,0.990719628,-0.590369733,59307,0,252419,30.5461,41.89%,0.0126,0.503,2.4046,Germany,2018,48.137154,11.576124,,,NA,0.110613261,0.409102805,0.480283935,0.480283935,-0.00887598,0.021264581,-0.012261945,0.003179763,-0.031563311,-0.038313567,0.000373599,0.000318337,0.021109336,-0.020571486,EUR,Contemp,Germany,Germany,Germany,Germany,,Germany,NA,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
